timestamp,machine_id,temperature,vibration,pressure,operating_hours,failure
2025-08-05 23:28:08.133295,CONV-001,74.26,3.23,89.25,132.5,0
2025-08-05 23:28:08.133295,CNC-001,76.29,3.73,83.45,132.5,0
2025-08-05 23:58:08.133295,PUMP-001,76.61,2.84,87.14,133.0,0
2025-08-05 23:58:08.133295,CNC-002,75.83,3.01,80.58,133.0,0
2025-08-05 23:58:08.133295,CNC-001,76.62,3.32,83.58,133.0,0
2025-08-05 23:58:08.133295,CONV-001,77.59,2.64,82.11,133.0,0
2025-08-06 00:28:08.133295,CNC-002,81.13,2.31,74.12,133.5,0
2025-08-06 00:28:08.133295,CNC-001,76.0,3.54,83.35,133.5,0
2025-08-06 00:28:08.133295,PUMP-001,74.81,3.15,81.91,133.5,0
2025-08-06 00:28:08.133295,CONV-001,74.07,3.24,88.39,133.5,0
2025-08-06 00:58:08.133295,CNC-002,74.41,2.81,75.66,134.0,0
2025-08-06 00:58:08.133295,CNC-001,79.31,3.23,84.14,134.0,0
2025-08-06 00:58:08.133295,PUMP-001,76.07,4.11,80.8,134.0,0
2025-08-06 00:58:08.133295,CONV-001,75.56,3.31,87.31,134.0,0
2025-08-06 01:28:08.133295,CONV-001,74.76,2.89,81.61,134.5,0
2025-08-06 01:28:08.133295,PUMP-001,73.07,3.3,79.95,134.5,0
2025-08-06 01:28:08.133295,CNC-002,72.55,2.5,79.7,134.5,0
2025-08-06 01:28:08.133295,CNC-001,76.09,3.95,85.22,134.5,0
2025-08-06 01:58:08.133295,PUMP-001,75.51,3.46,79.21,135.0,0
2025-08-06 01:58:08.133295,CNC-002,75.17,3.14,75.15,135.0,0
2025-08-06 01:58:08.133295,CONV-001,75.65,2.83,82.35,135.0,0
2025-08-06 01:58:08.133295,CNC-001,79.2,3.09,85.37,135.0,0
2025-08-06 02:28:08.133295,CNC-002,77.16,2.71,79.04,135.5,0
2025-08-06 02:28:08.133295,CNC-001,79.07,3.59,87.72,135.5,0
2025-08-06 02:28:08.133295,CONV-001,74.58,3.49,83.93,135.5,0
2025-08-06 02:28:08.133295,PUMP-001,75.75,3.38,80.09,135.5,0
2025-08-06 02:58:08.133295,CONV-001,79.35,3.08,84.6,136.0,0
2025-08-06 02:58:08.133295,PUMP-001,76.54,3.41,82.04,136.0,0
2025-08-06 02:58:08.133295,CNC-001,76.4,4.01,91.38,136.0,0
2025-08-06 02:58:08.133295,CNC-002,77.85,3.32,80.51,136.0,0
2025-08-06 03:28:08.133295,PUMP-001,77.06,3.45,80.34,136.5,0
2025-08-06 03:28:08.133295,CONV-001,77.38,2.38,91.51,136.5,0
2025-08-06 03:28:08.133295,CNC-002,76.56,3.06,80.67,136.5,0
2025-08-06 03:28:08.133295,CNC-001,76.84,3.48,88.83,136.5,0
2025-08-06 03:58:08.133295,CNC-002,81.61,2.86,78.16,137.0,0
2025-08-06 03:58:08.133295,CONV-001,78.37,3.18,87.7,137.0,0
2025-08-06 03:58:08.133295,CNC-001,80.85,3.49,83.2,137.0,0
2025-08-06 03:58:08.133295,PUMP-001,73.93,3.06,78.76,137.0,0
2025-08-06 04:28:08.133295,CNC-002,80.25,2.33,77.79,137.5,0
2025-08-06 04:28:08.133295,CNC-001,77.24,3.27,81.7,137.5,0
2025-08-06 04:28:08.133295,CONV-001,76.68,2.97,85.19,137.5,0
2025-08-06 04:28:08.133295,PUMP-001,79.44,2.88,84.24,137.5,0
2025-08-06 04:58:08.133295,CNC-001,75.89,3.48,84.37,138.0,0
2025-08-06 04:58:08.133295,PUMP-001,75.7,3.75,81.1,138.0,0
2025-08-06 04:58:08.133295,CONV-001,75.83,2.91,84.1,138.0,0
2025-08-06 04:58:08.133295,CNC-002,79.11,3.28,71.79,138.0,0
2025-08-06 05:28:08.133295,CNC-002,75.13,2.25,81.07,138.5,0
2025-08-06 05:28:08.133295,CONV-001,77.19,3.32,89.54,138.5,0
2025-08-06 05:28:08.133295,CNC-001,78.45,4.2,81.51,138.5,0
2025-08-06 05:28:08.133295,PUMP-001,77.21,3.62,86.16,138.5,0
2025-08-06 05:58:08.133295,CONV-001,76.23,3.03,81.58,139.0,0
2025-08-06 05:58:08.133295,CNC-001,80.03,3.71,84.4,139.0,0
2025-08-06 05:58:08.133295,PUMP-001,76.08,3.31,83.97,139.0,0
2025-08-06 05:58:08.133295,CNC-002,78.29,3.45,78.57,139.0,0
2025-08-06 06:28:08.133295,CNC-001,79.47,3.47,85.75,139.5,0
2025-08-06 06:28:08.133295,CNC-002,82.42,2.78,77.44,139.5,0
2025-08-06 06:28:08.133295,PUMP-001,74.11,3.02,83.58,139.5,0
2025-08-06 06:28:08.133295,CONV-001,77.8,3.72,84.24,139.5,0
2025-08-06 06:58:08.133295,PUMP-001,78.67,3.66,82.25,140.0,0
2025-08-06 06:58:08.133295,CNC-002,78.81,2.88,79.85,140.0,0
2025-08-06 06:58:08.133295,CONV-001,75.84,3.57,82.29,140.0,0
2025-08-06 06:58:08.133295,CNC-001,78.51,3.98,85.54,140.0,0
2025-08-06 07:28:08.133295,CNC-002,77.8,3.08,78.3,140.5,0
2025-08-06 07:28:08.133295,CONV-001,80.25,3.33,86.69,140.5,0
2025-08-06 07:28:08.133295,PUMP-001,76.29,4.07,87.78,140.5,0
2025-08-06 07:28:08.133295,CNC-001,83.12,3.68,83.15,140.5,0
2025-08-06 07:58:08.133295,CONV-001,77.11,2.63,85.46,141.0,0
2025-08-06 07:58:08.133295,CNC-001,76.99,3.74,82.93,141.0,0
2025-08-06 07:58:08.133295,CNC-002,79.46,3.06,75.41,141.0,0
2025-08-06 07:58:08.133295,PUMP-001,77.6,3.43,79.69,141.0,0
2025-08-06 08:28:08.133295,CNC-001,84.63,4.77,85.23,141.5,0
2025-08-06 08:28:08.133295,CNC-002,82.19,3.41,77.87,141.5,0
2025-08-06 08:28:08.133295,PUMP-001,82.26,3.7,81.2,141.5,0
2025-08-06 08:28:08.133295,CONV-001,80.29,3.94,91.2,141.5,0
2025-08-06 08:58:08.133295,CNC-002,78.59,3.91,82.97,142.0,0
2025-08-06 08:58:08.133295,CONV-001,82.04,3.65,92.83,142.0,0
2025-08-06 08:58:08.133295,CNC-001,80.59,4.52,85.4,142.0,0
2025-08-06 08:58:08.133295,PUMP-001,80.43,4.25,89.34,142.0,0
2025-08-06 09:28:08.133295,PUMP-001,81.88,4.28,88.0,142.5,0
2025-08-06 09:28:08.133295,CNC-001,83.51,4.47,82.64,142.5,0
2025-08-06 09:28:08.133295,CONV-001,81.14,4.27,90.66,142.5,0
2025-08-06 09:28:08.133295,CNC-002,84.86,3.67,84.35,142.5,0
2025-08-06 09:58:08.133295,CNC-002,80.13,3.13,79.0,143.0,0
2025-08-06 09:58:08.133295,CNC-001,85.32,4.98,85.49,143.0,0
2025-08-06 09:58:08.133295,PUMP-001,83.13,4.0,87.81,143.0,0
2025-08-06 09:58:08.133295,CONV-001,79.04,4.24,90.76,143.0,0
2025-08-06 10:28:08.133295,CONV-001,81.15,3.82,90.76,143.5,0
2025-08-06 10:28:08.133295,CNC-002,81.56,3.84,85.24,143.5,0
2025-08-06 10:28:08.133295,CNC-001,81.41,4.56,88.49,143.5,0
2025-08-06 10:28:08.133295,PUMP-001,83.38,4.29,85.75,143.5,0
2025-08-06 10:58:08.133295,CNC-002,82.57,4.44,81.92,144.0,0
2025-08-06 10:58:08.133295,CNC-001,83.45,5.11,87.11,144.0,0
2025-08-06 10:58:08.133295,PUMP-001,82.46,4.38,79.91,144.0,0
2025-08-06 10:58:08.133295,CONV-001,82.94,3.87,90.3,144.0,0
2025-08-06 11:28:08.133295,CNC-001,80.48,4.13,85.63,144.5,0
2025-08-06 11:28:08.133295,CNC-002,82.06,3.9,82.87,144.5,0
2025-08-06 11:28:08.133295,PUMP-001,82.06,4.62,88.64,144.5,0
2025-08-06 11:28:08.133295,CONV-001,80.22,3.86,89.96,144.5,0
2025-08-06 11:58:08.133295,CONV-001,82.41,4.21,88.43,145.0,0
2025-08-06 11:58:08.133295,CNC-002,82.52,3.46,84.47,145.0,0
2025-08-06 11:58:08.133295,PUMP-001,81.88,4.34,84.67,145.0,0
2025-08-06 11:58:08.133295,CNC-001,81.94,5.11,86.45,145.0,0
2025-08-06 12:28:08.133295,CNC-002,86.71,3.59,81.99,145.5,0
2025-08-06 12:28:08.133295,CNC-001,82.37,4.6,91.77,145.5,0
2025-08-06 12:28:08.133295,PUMP-001,80.81,4.54,87.2,145.5,0
2025-08-06 12:28:08.133295,CONV-001,78.45,3.99,90.16,145.5,0
2025-08-06 12:58:08.133295,CONV-001,84.96,3.82,88.91,146.0,0
2025-08-06 12:58:08.133295,CNC-002,78.86,4.11,84.57,146.0,0
2025-08-06 12:58:08.133295,CNC-001,86.88,4.47,86.94,146.0,0
2025-08-06 12:58:08.133295,PUMP-001,82.75,4.2,89.5,146.0,0
2025-08-06 13:28:08.133295,CONV-001,80.23,3.47,87.7,146.5,0
2025-08-06 13:28:08.133295,CNC-002,78.49,3.52,76.28,146.5,0
2025-08-06 13:28:08.133295,PUMP-001,79.59,4.44,84.78,146.5,0
2025-08-06 13:28:08.133295,CNC-001,83.81,4.87,94.16,146.5,0
2025-08-06 13:58:08.133295,CONV-001,78.05,4.05,94.21,147.0,0
2025-08-06 13:58:08.133295,PUMP-001,80.51,5.02,88.22,147.0,0
2025-08-06 13:58:08.133295,CNC-001,82.77,4.58,90.62,147.0,0
2025-08-06 13:58:08.133295,CNC-002,84.51,3.69,82.35,147.0,0
2025-08-06 14:28:08.133295,CONV-001,81.63,4.25,95.79,147.5,0
2025-08-06 14:28:08.133295,PUMP-001,81.03,4.86,79.23,147.5,0
2025-08-06 14:28:08.133295,CNC-002,80.51,4.26,84.96,147.5,0
2025-08-06 14:28:08.133295,CNC-001,83.69,4.96,90.61,147.5,0
2025-08-06 14:58:08.133295,CONV-001,83.0,3.98,84.7,148.0,0
2025-08-06 14:58:08.133295,CNC-002,82.32,3.74,85.27,148.0,0
2025-08-06 14:58:08.133295,PUMP-001,80.12,4.31,84.59,148.0,0
2025-08-06 14:58:08.133295,CNC-001,83.47,5.09,93.47,148.0,0
2025-08-06 15:28:08.133295,CNC-001,82.49,4.71,90.02,148.5,0
2025-08-06 15:28:08.133295,CONV-001,75.39,3.98,88.74,148.5,0
2025-08-06 15:28:08.133295,PUMP-001,77.23,4.41,89.49,148.5,0
2025-08-06 15:28:08.133295,CNC-002,82.81,4.2,79.61,148.5,0
2025-08-06 15:58:08.133295,CNC-001,83.45,4.53,90.95,149.0,0
2025-08-06 15:58:08.133295,CONV-001,82.98,4.62,93.46,149.0,0
2025-08-06 15:58:08.133295,PUMP-001,79.83,4.74,87.88,149.0,0
2025-08-06 15:58:08.133295,CNC-002,78.53,4.55,89.57,149.0,0
2025-08-06 16:28:08.133295,CNC-001,80.08,4.8,93.94,149.5,0
2025-08-06 16:28:08.133295,CONV-001,78.71,4.22,89.75,149.5,0
2025-08-06 16:28:08.133295,CNC-002,80.48,4.02,84.47,149.5,0
2025-08-06 16:28:08.133295,PUMP-001,82.29,4.36,82.32,149.5,0
2025-08-06 16:58:08.133295,CONV-001,83.96,4.11,88.87,150.0,0
2025-08-06 16:58:08.133295,PUMP-001,76.62,4.38,85.57,150.0,0
2025-08-06 16:58:08.133295,CNC-002,81.6,3.63,84.96,150.0,0
2025-08-06 16:58:08.133295,CNC-001,81.07,4.82,86.3,150.0,0
2025-08-06 17:28:08.133295,CNC-001,82.0,5.02,97.16,150.5,0
2025-08-06 17:28:08.133295,CONV-001,80.5,4.02,93.21,150.5,0
2025-08-06 17:28:08.133295,PUMP-001,78.41,4.88,83.98,150.5,0
2025-08-06 17:28:08.133295,CNC-002,78.2,4.07,81.9,150.5,0
2025-08-06 17:58:08.133295,CNC-001,79.7,4.9,91.7,151.0,0
2025-08-06 17:58:08.133295,PUMP-001,82.41,4.31,85.04,151.0,0
2025-08-06 17:58:08.133295,CNC-002,78.77,4.14,82.99,151.0,0
2025-08-06 17:58:08.133295,CONV-001,79.76,4.1,90.8,151.0,0
2025-08-06 18:28:08.133295,CNC-001,83.28,4.82,92.09,151.5,0
2025-08-06 18:28:08.133295,PUMP-001,78.92,5.01,86.93,151.5,0
2025-08-06 18:28:08.133295,CONV-001,77.3,4.64,91.68,151.5,0
2025-08-06 18:28:08.133295,CNC-002,77.67,4.53,81.88,151.5,0
2025-08-06 18:58:08.133295,CNC-001,81.13,4.91,90.21,152.0,0
2025-08-06 18:58:08.133295,PUMP-001,77.79,4.41,92.81,152.0,0
2025-08-06 18:58:08.133295,CNC-002,75.04,4.27,84.56,152.0,0
2025-08-06 18:58:08.133295,CONV-001,78.36,4.58,94.46,152.0,0
2025-08-06 19:28:08.133295,PUMP-001,73.88,4.31,88.03,152.5,0
2025-08-06 19:28:08.133295,CNC-001,76.1,4.78,86.78,152.5,0
2025-08-06 19:28:08.133295,CNC-002,75.39,3.75,87.54,152.5,0
2025-08-06 19:28:08.133295,CONV-001,75.05,4.26,90.27,152.5,0
2025-08-06 19:58:08.133295,CNC-002,78.96,3.79,80.51,153.0,0
2025-08-06 19:58:08.133295,CNC-001,75.76,4.25,93.75,153.0,0
2025-08-06 19:58:08.133295,CONV-001,72.59,3.99,90.94,153.0,0
2025-08-06 19:58:08.133295,PUMP-001,74.34,4.03,93.88,153.0,0
2025-08-06 20:28:08.133295,CONV-001,77.03,3.87,96.14,153.5,0
2025-08-06 20:28:08.133295,CNC-002,75.3,3.89,87.36,153.5,0
2025-08-06 20:28:08.133295,CNC-001,72.23,4.3,91.61,153.5,0
2025-08-06 20:28:08.133295,PUMP-001,79.92,3.91,85.07,153.5,0
2025-08-06 20:58:08.133295,CNC-002,75.05,3.54,81.95,154.0,0
2025-08-06 20:58:08.133295,CNC-001,78.18,4.44,89.13,154.0,0
2025-08-06 20:58:08.133295,PUMP-001,74.19,3.5,88.75,154.0,0
2025-08-06 20:58:08.133295,CONV-001,71.5,3.88,90.74,154.0,0
2025-08-06 21:28:08.133295,CNC-001,78.58,4.02,84.52,154.5,0
2025-08-06 21:28:08.133295,PUMP-001,77.89,3.99,92.16,154.5,0
2025-08-06 21:28:08.133295,CONV-001,73.07,4.29,90.62,154.5,0
2025-08-06 21:28:08.133295,CNC-002,74.31,3.26,86.17,154.5,0
2025-08-06 21:58:08.133295,PUMP-001,76.58,3.91,89.77,155.0,0
2025-08-06 21:58:08.133295,CONV-001,75.46,3.92,92.05,155.0,0
2025-08-06 21:58:08.133295,CNC-001,75.47,4.3,88.38,155.0,0
2025-08-06 21:58:08.133295,CNC-002,74.67,3.75,87.46,155.0,0
2025-08-06 22:28:08.133295,CNC-001,75.77,4.52,90.08,155.5,0
2025-08-06 22:28:08.133295,PUMP-001,74.11,4.38,91.97,155.5,0
2025-08-06 22:28:08.133295,CONV-001,70.57,4.31,97.27,155.5,0
2025-08-06 22:28:08.133295,CNC-002,76.98,3.67,85.86,155.5,0
2025-08-06 22:58:08.133295,CNC-002,73.1,3.85,85.93,156.0,0
2025-08-06 22:58:08.133295,CONV-001,70.52,4.41,88.67,156.0,0
2025-08-06 22:58:08.133295,CNC-001,71.56,4.7,94.05,156.0,0
2025-08-06 22:58:08.133295,PUMP-001,75.41,3.91,90.41,156.0,0
2025-08-06 23:28:08.133295,CONV-001,72.45,3.88,92.42,156.5,0
2025-08-06 23:28:08.133295,CNC-001,73.68,4.98,89.22,156.5,0
2025-08-06 23:28:08.133295,CNC-002,75.9,4.01,87.23,156.5,0
2025-08-06 23:28:08.133295,PUMP-001,75.88,4.61,90.89,156.5,0
2025-08-06 23:58:08.133295,CNC-002,73.19,3.57,88.05,157.0,0
2025-08-06 23:58:08.133295,PUMP-001,71.61,4.43,92.15,157.0,0
2025-08-06 23:58:08.133295,CONV-001,74.73,4.13,88.57,157.0,0
2025-08-06 23:58:08.133295,CNC-001,70.59,4.2,92.62,157.0,0
2025-08-07 00:28:08.133295,PUMP-001,73.46,4.34,88.01,157.5,0
2025-08-07 00:28:08.133295,CNC-001,73.89,4.32,94.14,157.5,0
2025-08-07 00:28:08.133295,CONV-001,75.26,4.39,96.03,157.5,0
2025-08-07 00:28:08.133295,CNC-002,74.08,3.56,87.8,157.5,0
2025-08-07 00:58:08.133295,PUMP-001,73.89,4.13,94.62,158.0,0
2025-08-07 00:58:08.133295,CONV-001,71.38,3.93,93.47,158.0,0
2025-08-07 00:58:08.133295,CNC-001,70.66,4.81,93.17,158.0,0
2025-08-07 00:58:08.133295,CNC-002,71.32,3.76,85.19,158.0,0
2025-08-07 01:28:08.133295,CNC-002,74.18,3.5,92.61,158.5,0
2025-08-07 01:28:08.133295,CNC-001,75.17,4.46,95.11,158.5,0
2025-08-07 01:28:08.133295,PUMP-001,72.0,4.24,92.89,158.5,0
2025-08-07 01:28:08.133295,CONV-001,73.8,3.31,95.86,158.5,0
2025-08-07 01:58:08.133295,CNC-001,73.84,4.47,96.0,159.0,0
2025-08-07 01:58:08.133295,CNC-002,72.47,3.65,83.72,159.0,0
2025-08-07 01:58:08.133295,PUMP-001,70.62,3.78,94.26,159.0,0
2025-08-07 01:58:08.133295,CONV-001,73.93,3.75,96.64,159.0,0
2025-08-07 02:28:08.133295,CONV-001,67.87,3.52,96.51,159.5,0
2025-08-07 02:28:08.133295,CNC-001,75.12,4.37,96.52,159.5,0
2025-08-07 02:28:08.133295,CNC-002,74.97,3.54,93.45,159.5,0
2025-08-07 02:28:08.133295,PUMP-001,69.77,3.92,91.06,159.5,0
2025-08-07 02:58:08.133295,CONV-001,72.07,3.61,96.56,160.0,0
2025-08-07 02:58:08.133295,CNC-002,72.02,3.47,87.02,160.0,0
2025-08-07 02:58:08.133295,CNC-001,72.06,4.72,92.69,160.0,0
2025-08-07 02:58:08.133295,PUMP-001,71.98,4.2,87.81,160.0,0
2025-08-07 03:28:08.133295,PUMP-001,69.57,3.74,92.11,160.5,0
2025-08-07 03:28:08.133295,CNC-002,72.98,3.66,84.87,160.5,0
2025-08-07 03:28:08.133295,CNC-001,75.61,4.25,90.74,160.5,0
2025-08-07 03:28:08.133295,CONV-001,70.83,3.21,95.27,160.5,0
2025-08-07 03:58:08.133295,CNC-001,72.04,4.03,97.87,161.0,0
2025-08-07 03:58:08.133295,CONV-001,72.17,4.13,95.56,161.0,0
2025-08-07 03:58:08.133295,CNC-002,70.34,3.69,87.25,161.0,0
2025-08-07 03:58:08.133295,PUMP-001,66.81,4.29,93.29,161.0,0
2025-08-07 04:28:08.133295,CNC-001,70.27,4.07,89.99,161.5,0
2025-08-07 04:28:08.133295,CONV-001,71.28,3.75,98.2,161.5,0
2025-08-07 04:28:08.133295,CNC-002,69.62,3.51,89.76,161.5,0
2025-08-07 04:28:08.133295,PUMP-001,70.3,4.14,94.97,161.5,0
2025-08-07 04:58:08.133295,CNC-001,70.46,3.45,91.22,162.0,0
2025-08-07 04:58:08.133295,CNC-002,70.11,3.95,89.35,162.0,0
2025-08-07 04:58:08.133295,CONV-001,69.01,3.65,98.54,162.0,0
2025-08-07 04:58:08.133295,PUMP-001,71.37,3.88,94.04,162.0,0
2025-08-07 05:28:08.133295,CNC-001,72.68,4.38,97.55,162.5,0
2025-08-07 05:28:08.133295,CONV-001,70.91,3.83,99.61,162.5,0
2025-08-07 05:28:08.133295,CNC-002,68.3,2.9,93.17,162.5,0
2025-08-07 05:28:08.133295,PUMP-001,71.84,4.02,99.21,162.5,0
2025-08-07 05:58:08.133295,CNC-002,68.43,3.37,87.77,163.0,0
2025-08-07 05:58:08.133295,CONV-001,70.23,3.7,95.81,163.0,0
2025-08-07 05:58:08.133295,CNC-001,69.02,4.1,96.56,163.0,0
2025-08-07 05:58:08.133295,PUMP-001,70.23,4.02,93.95,163.0,0
2025-08-07 06:28:08.133295,CNC-001,68.45,4.54,99.49,163.5,0
2025-08-07 06:28:08.133295,CONV-001,71.44,3.26,99.67,163.5,0
2025-08-07 06:28:08.133295,PUMP-001,70.4,3.91,93.27,163.5,0
2025-08-07 06:28:08.133295,CNC-002,70.23,3.43,86.59,163.5,0
2025-08-07 06:58:08.133295,CNC-001,70.14,4.06,97.77,164.0,0
2025-08-07 06:58:08.133295,CNC-002,69.34,3.09,88.07,164.0,0
2025-08-07 06:58:08.133295,CONV-001,69.8,3.34,96.08,164.0,0
2025-08-07 06:58:08.133295,PUMP-001,68.27,3.96,96.25,164.0,0
2025-08-07 07:28:08.133295,PUMP-001,72.32,3.73,92.18,164.5,0
2025-08-07 07:28:08.133295,CNC-002,69.32,3.08,93.86,164.5,0
2025-08-07 07:28:08.133295,CONV-001,69.8,3.45,97.09,164.5,0
2025-08-07 07:28:08.133295,CNC-001,66.32,3.95,95.38,164.5,0
2025-08-07 07:58:08.133295,PUMP-001,69.23,3.93,89.07,165.0,0
2025-08-07 07:58:08.133295,CNC-002,68.47,3.37,92.76,165.0,0
2025-08-07 07:58:08.133295,CONV-001,70.04,2.99,98.93,165.0,0
2025-08-07 07:58:08.133295,CNC-001,68.23,3.91,103.09,165.0,0
2025-08-07 08:28:08.133295,CONV-001,72.3,3.49,99.91,165.5,0
2025-08-07 08:28:08.133295,PUMP-001,73.04,4.27,98.4,165.5,0
2025-08-07 08:28:08.133295,CNC-001,75.36,4.19,101.68,165.5,0
2025-08-07 08:28:08.133295,CNC-002,70.73,3.45,93.44,165.5,0
2025-08-07 08:58:08.133295,PUMP-001,72.18,3.67,97.91,166.0,0
2025-08-07 08:58:08.133295,CNC-001,76.73,4.61,100.4,166.0,0
2025-08-07 08:58:08.133295,CONV-001,70.28,4.18,103.34,166.0,0
2025-08-07 08:58:08.133295,CNC-002,74.11,3.5,97.15,166.0,0
2025-08-07 09:28:08.133295,CNC-001,72.5,4.51,101.65,166.5,0
2025-08-07 09:28:08.133295,CONV-001,74.42,3.95,95.01,166.5,0
2025-08-07 09:28:08.133295,PUMP-001,70.3,4.2,98.37,166.5,0
2025-08-07 09:28:08.133295,CNC-002,73.65,3.67,92.49,166.5,0
2025-08-07 09:58:08.133295,CNC-002,74.23,4.08,96.09,167.0,0
2025-08-07 09:58:08.133295,CNC-001,75.45,4.46,103.85,167.0,0
2025-08-07 09:58:08.133295,PUMP-001,75.61,3.38,97.41,167.0,0
2025-08-07 09:58:08.133295,CONV-001,70.29,4.04,107.59,167.0,0
2025-08-07 10:28:08.133295,CONV-001,73.28,4.15,99.46,167.5,0
2025-08-07 10:28:08.133295,PUMP-001,73.96,4.28,100.98,167.5,0
2025-08-07 10:28:08.133295,CNC-002,75.39,3.39,97.51,167.5,0
2025-08-07 10:28:08.133295,CNC-001,72.47,4.63,101.53,167.5,0
2025-08-07 10:58:08.133295,CNC-002,75.1,3.52,94.73,168.0,0
2025-08-07 10:58:08.133295,CONV-001,71.18,3.91,99.73,168.0,0
2025-08-07 10:58:08.133295,PUMP-001,70.48,3.77,92.16,168.0,0
2025-08-07 10:58:08.133295,CNC-001,77.58,4.0,106.36,168.0,0
2025-08-07 11:28:08.133295,CNC-001,73.73,3.98,99.91,168.5,0
2025-08-07 11:28:08.133295,CONV-001,69.1,3.91,100.19,168.5,0
2025-08-07 11:28:08.133295,CNC-002,69.98,3.4,96.86,168.5,0
2025-08-07 11:28:08.133295,PUMP-001,72.37,4.23,99.1,168.5,0
2025-08-07 11:58:08.133295,PUMP-001,73.35,4.02,98.32,169.0,0
2025-08-07 11:58:08.133295,CNC-001,72.61,4.28,103.13,169.0,0
2025-08-07 11:58:08.133295,CONV-001,68.37,4.0,104.06,169.0,0
2025-08-07 11:58:08.133295,CNC-002,71.35,3.01,95.66,169.0,0
2025-08-07 12:28:08.133295,PUMP-001,67.25,4.23,100.76,169.5,0
2025-08-07 12:28:08.133295,CNC-001,72.03,4.12,108.18,169.5,0
2025-08-07 12:28:08.133295,CONV-001,73.57,3.86,105.65,169.5,0
2025-08-07 12:28:08.133295,CNC-002,73.27,2.96,95.67,169.5,0
2025-08-07 12:58:08.133295,CNC-001,76.57,4.23,102.05,170.0,0
2025-08-07 12:58:08.133295,CONV-001,73.13,3.16,99.66,170.0,0
2025-08-07 12:58:08.133295,CNC-002,73.32,3.73,94.29,170.0,0
2025-08-07 12:58:08.133295,PUMP-001,69.55,3.91,100.24,170.0,0
2025-08-07 13:28:08.133295,CONV-001,74.09,3.75,102.7,170.5,0
2025-08-07 13:28:08.133295,CNC-001,73.31,4.26,99.04,170.5,0
2025-08-07 13:28:08.133295,CNC-002,76.86,3.33,92.28,170.5,0
2025-08-07 13:28:08.133295,PUMP-001,74.62,3.92,101.23,170.5,0
2025-08-07 13:58:08.133295,CNC-002,71.99,2.95,95.54,171.0,0
2025-08-07 13:58:08.133295,CNC-001,72.51,3.55,103.46,171.0,0
2025-08-07 13:58:08.133295,CONV-001,68.67,3.31,102.34,171.0,0
2025-08-07 13:58:08.133295,PUMP-001,72.35,3.52,101.98,171.0,0
2025-08-07 14:28:08.133295,CNC-002,73.56,3.35,92.79,171.5,0
2025-08-07 14:28:08.133295,CNC-001,74.3,3.89,107.13,171.5,0
2025-08-07 14:28:08.133295,PUMP-001,71.87,3.45,98.12,171.5,0
2025-08-07 14:28:08.133295,CONV-001,70.51,3.22,104.4,171.5,0
2025-08-07 14:58:08.133295,CNC-001,70.54,3.57,103.21,172.0,0
2025-08-07 14:58:08.133295,PUMP-001,69.64,4.03,106.17,172.0,0
2025-08-07 14:58:08.133295,CNC-002,70.09,3.37,98.25,172.0,0
2025-08-07 14:58:08.133295,CONV-001,74.95,3.71,102.12,172.0,0
2025-08-07 15:28:08.133295,CNC-002,71.62,2.47,92.96,172.5,0
2025-08-07 15:28:08.133295,CNC-001,75.08,4.5,101.29,172.5,0
2025-08-07 15:28:08.133295,PUMP-001,74.21,3.81,100.15,172.5,0
2025-08-07 15:28:08.133295,CONV-001,71.88,3.69,101.88,172.5,0
2025-08-07 15:58:08.133295,CNC-002,74.58,2.99,95.5,173.0,0
2025-08-07 15:58:08.133295,CNC-001,75.16,3.97,102.26,173.0,0
2025-08-07 15:58:08.133295,PUMP-001,71.33,3.38,106.3,173.0,0
2025-08-07 15:58:08.133295,CONV-001,72.46,3.38,102.64,173.0,0
2025-08-07 16:28:08.133295,CNC-002,73.73,3.11,100.83,173.5,0
2025-08-07 16:28:08.133295,CONV-001,68.88,3.49,105.11,173.5,0
2025-08-07 16:28:08.133295,PUMP-001,69.86,3.41,99.97,173.5,0
2025-08-07 16:28:08.133295,CNC-001,74.79,4.16,98.14,173.5,0
2025-08-07 16:58:08.133295,CNC-002,71.91,2.93,100.27,174.0,0
2025-08-07 16:58:08.133295,CNC-001,76.02,4.37,101.08,174.0,0
2025-08-07 16:58:08.133295,CONV-001,73.79,2.94,106.83,174.0,0
2025-08-07 16:58:08.133295,PUMP-001,71.74,3.83,98.61,174.0,0
2025-08-07 17:28:08.133295,PUMP-001,68.03,3.57,100.21,174.5,0
2025-08-07 17:28:08.133295,CNC-002,72.8,2.86,98.21,174.5,0
2025-08-07 17:28:08.133295,CONV-001,73.61,3.9,102.95,174.5,0
2025-08-07 17:28:08.133295,CNC-001,73.9,4.1,103.81,174.5,0
2025-08-07 17:58:08.133295,CONV-001,72.36,3.14,103.92,175.0,0
2025-08-07 17:58:08.133295,PUMP-001,71.58,3.56,99.71,175.0,0
2025-08-07 17:58:08.133295,CNC-002,72.18,2.83,97.13,175.0,0
2025-08-07 17:58:08.133295,CNC-001,72.07,3.74,103.01,175.0,0
2025-08-07 18:28:08.133295,CONV-001,71.67,3.49,104.03,175.5,0
2025-08-07 18:28:08.133295,CNC-002,72.52,2.66,93.72,175.5,0
2025-08-07 18:28:08.133295,PUMP-001,69.49,4.07,105.02,175.5,0
2025-08-07 18:28:08.133295,CNC-001,75.59,4.1,102.03,175.5,0
2025-08-07 18:58:08.133295,CONV-001,74.01,3.38,108.02,176.0,0
